W,L,run_id,goodput,retransmissions,avg_rtt,utilization,buffer_events
8,1024,5,892549.8893836727,5099,0.009178198437352084,0.08925498893836728,0
8,1024,6,889072.48439716,5475,0.009214096874851127,0.08890724843971601,0
8,1024,7,912693.5857233906,4863,0.008975630077981881,0.09126935857233907,0
8,1024,8,911058.0309867923,4718,0.008991743359231481,0.09110580309867924,0
8,1024,9,904556.4559250002,4952,0.00905637226547994,0.09045564559250004,0
8,2048,0,1649830.2300758536,2395,0.00993071874992054,0.16498302300758538,0
8,2048,1,1642423.295515484,2689,0.009975503906170418,0.1642423295515484,0
8,2048,2,1602488.6059378309,2859,0.010224097656164942,0.1602488605937831,0
8,2048,3,1596720.6025356124,3251,0.010261031249914357,0.15967206025356126,0
8,2048,4,1666020.1409510723,2480,0.009834214843673469,0.16660201409510725,0
8,2048,5,1539819.0972323255,3368,0.010640210937407284,0.15398190972323256,0
8,2048,6,1597648.1155232291,3246,0.010255074218664381,0.15976481155232292,0
8,2048,7,1599930.422960923,3142,0.010240445312414793,0.15999304229609232,0
8,2048,8,1599787.0156731636,3029,0.010241363281165204,0.1599787015673164,0
8,2048,9,1643295.2224216575,2600,0.009970210937420948,0.16432952224216577,0
8,4096,0,2834339.268392247,1441,0.01156107187499376,0.28343392683922475,0
8,4096,1,2710562.971692148,1732,0.012089001562484866,0.2710562971692148,0
8,4096,2,2678060.560649649,1851,0.012235720312482807,0.2678060560649649,0
8,4096,3,2583849.5113518904,2198,0.0126818531249738,0.25838495113518906,0
8,4096,4,2768303.336536258,1589,0.011836853124990198,0.2768303336536258,0
8,4096,5,2460417.6587760267,2412,0.013318064062465296,0.24604176587760268,0
8,4096,6,2596349.205823888,2236,0.012620798437474389,0.25963492058238885,0
8,4096,7,2636961.484924895,2018,0.012426423437478946,0.2636961484924895,0
8,4096,8,2619046.5188670666,2016,0.012511423437478542,0.26190465188670664,0
8,4096,9,2695772.212064459,1926,0.01215532968748343,0.26957722120644595,0
16,128,0,245005.86999977322,32532,0.004179491699529272,0.024500586999977324,0
16,128,1,242777.09455214647,34583,0.0042178608401628,0.02427770945521465,0
16,128,2,242674.6945831679,34357,0.004219640625318935,0.02426746945831679,0
16,128,3,244721.11106812442,32840,0.0041843549807803184,0.024472111106812442,0
16,128,4,245443.51686582403,32852,0.004172039306948928,0.024544351686582404,0
16,128,5,244690.48749135062,33767,0.0041848786624212216,0.024469048749135063,0
16,128,6,241195.79818831314,36067,0.0042455134280594475,0.024119579818831317,0
16,128,7,243556.69667244237,34736,0.004204359863597469,0.02435566966724424,0
16,128,8,245073.36854342787,32888,0.0041783405764814615,0.02450733685434279,0
16,128,9,245610.88730953814,32921,0.0041691962893708155,0.024561088730953817,0
16,256,0,474342.72332292644,16839,0.004317553320209252,0.04743427233229265,0
16,256,1,475651.4932628462,16940,0.004305673437396885,0.04756514932628462,0
16,256,2,472621.10777297756,17537,0.004333280859270788,0.04726211077729776,0
16,256,3,473819.1957583078,17055,0.004322323828021252,0.04738191957583079,0
16,256,4,481823.7192574469,16406,0.004250517187398401,0.0481823719257447,0
16,256,5,473579.52024074923,17568,0.004324511328021273,0.04735795202407493,0
16,256,6,469197.51406665513,18638,0.0043648995116139025,0.046919751406665516,0
16,256,7,479297.8560049542,16546,0.0042729170897414384,0.04792978560049542,0
16,256,8,477561.8991727518,17395,0.004288449316303524,0.047756189917275184,0
16,256,9,479849.486919812,16441,0.00426800498036636,0.0479849486919812,0
16,512,0,885268.374133192,8923,0.004626845507737229,0.08852683741331921,0
16,512,1,894948.1300711621,8635,0.004576801562426087,0.08949481300711622,0
16,512,2,876084.8022187176,9435,0.004675346484297783,0.08760848022187176,0
16,512,3,889193.6416679858,9210,0.004606420703050188,0.08891936416679859,0
16,512,4,907947.4670463735,8336,0.004511274218677672,0.09079474670463736,0
16,512,5,885400.1220447266,9360,0.0046261570311745305,0.08854001220447268,0
16,512,6,887225.258811009,10055,0.004616640429612142,0.08872252588110091,0
16,512,7,897121.7142663124,8524,0.004565712695238691,0.08971217142663125,0
16,512,8,896473.6088166911,9299,0.004569013476488789,0.08964736088166912,0
16,512,9,880382.3059233705,8938,0.004652524218673382,0.08803823059233706,0
16,1024,0,1611726.1835115987,4004,0.005082749218698814,0.16117261835115987,0
16,1024,1,1648718.9195537313,4000,0.004968706249951555,0.16487189195537316,0
16,1024,2,1555524.2215262759,5490,0.0052663917968194885,0.1555524221526276,0
16,1024,3,1548840.935020178,5460,0.005289116406193949,0.15488409350201782,0
16,1024,4,1662175.20880124,4174,0.00492848164057751,0.166217520880124,0
16,1024,5,1574847.7569934095,5099,0.005201772656196051,0.15748477569934094,0
16,1024,6,1577602.170374774,5475,0.005192690624946285,0.15776021703747742,0
16,1024,7,1606999.1118246627,4863,0.005097700390573593,0.1606999111824663,0
16,1024,8,1626201.834645179,4718,0.005037505078075017,0.16262018346451793,0
16,1024,9,1592828.5529190607,4952,0.005143051953072488,0.15928285529190608,0
16,2048,0,2760347.5916824667,2395,0.005935484374999942,0.27603475916824666,0
16,2048,1,2740947.0023967167,2689,0.005977496093749217,0.2740947002396717,0
16,2048,2,2650883.0264160954,2859,0.006180582031245119,0.2650883026416096,0
16,2048,3,2527611.8872353677,3251,0.006482007812489111,0.2527611887235368,0
16,2048,4,2758495.867159736,2480,0.005939468750000216,0.27584958671597365,0
16,2048,5,2620622.6932996525,3368,0.006251949218744931,0.2620622693299653,0
16,2048,6,2660771.1870927257,3246,0.006157613281246432,0.2660771187092726,0
16,2048,7,2661564.752117733,3142,0.0061557773437462705,0.2661564752117733,0
16,2048,8,2671141.5978193264,3029,0.00613370703124672,0.26711415978193265,0
16,2048,9,2661387.4252546993,2600,0.00615618749999618,0.26613874252547,0
16,4096,0,4242961.433117244,1441,0.007722907812510048,0.4242961433117245,0
16,4096,1,4117321.6143071665,1732,0.007958571875011023,0.41173216143071667,0
16,4096,2,4134917.488047258,1851,0.007924704687511165,0.41349174880472583,0
16,4096,3,3897355.8812202974,2198,0.00840775156251321,0.38973558812202974,0
16,4096,4,4259334.669867089,1589,0.007693220312510102,0.425933466986709,0
16,4096,5,3894876.778887765,2412,0.008413103125012686,0.38948767788877653,0
16,4096,6,4003947.525926756,2236,0.008183923437511958,0.40039475259267565,0
16,4096,7,4039501.418725172,2018,0.00811189218751191,0.40395014187251727,0
16,4096,8,4119505.3180334605,2016,0.00795435312501127,0.41195053180334607,0
16,4096,9,3985154.3332456127,1926,0.008222517187512006,0.3985154333245613,0
32,128,0,453244.8204966619,32532,0.0022592646483591567,0.045324482049666194,0
32,128,1,445665.00535277906,34583,0.002297689941325824,0.04456650053527791,0
32,128,2,449202.02806832053,34357,0.00227959790031103,0.04492020280683206,0
32,128,3,453083.0042287249,32840,0.0022600715331247898,0.0453083004228725,0
32,128,4,455145.03958192625,32852,0.002249832275312933,0.04551450395819263,0
32,128,5,453224.00557514385,33767,0.00225936840812423,0.04532240055751439,0
32,128,6,445390.2845212216,36067,0.0022991071776537805,0.04453902845212217,0
32,128,7,450297.24014271185,34736,0.0022740534667178187,0.04502972401427119,0
32,128,8,453744.70738730475,32888,0.0022567756346873265,0.04537447073873048,0
32,128,9,452928.1507751862,32921,0.002260844238202957,0.045292815077518624,0
32,256,0,869016.6871192623,16839,0.0023566866210463643,0.08690166871192624,0
32,256,1,850122.5089123213,16940,0.002409064550731974,0.08501225089123214,0
32,256,2,858461.3263745421,17537,0.002385663671826806,0.0858461326374542,0
32,256,3,866325.1794682362,17055,0.002364008398390422,0.08663251794682363,0
32,256,4,874929.926213514,16406,0.002340758886672503,0.0874929926213514,0
